DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T000QJ,,496.568,1.637,9,2,133.92,10,3,Integrins,Active
T000QK,,586.628,-3.514,9,9,273.21,7,2,Integrins,Active
T000QL,,586.628,-3.514,9,9,273.21,7,2,Integrins,Active
T000QM,,586.628,-3.514,9,9,273.21,7,2,Integrins,Active
T000QN,,586.628,-3.514,9,9,273.21,7,2,Integrins,Active
T000QO,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QP,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QQ,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QR,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QS,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QT,,449.551,3.443,4,2,103.94,8,3,Integrins,Active
T000QU,,449.551,3.443,4,2,103.94,8,3,Integrins,Inactive
T000QV,,449.551,3.443,4,2,103.94,8,3,Integrins,Inactive
T000QW,,449.551,3.443,4,2,103.94,8,3,Integrins,Inactive
T000QX,,358.369,1.983,4,1,67.87,5,3,FKBP1A/FK506,Inactive
T000QY,,625.629,-4.436,16,1,267.16,12,2,Neuropilin-1/VEGF-A,Inactive
T000QZ,,879.508999999999,9.482,12,2,146.07,16,8,"BCL-like/BAX,BAK",Active
T000R0,,580.665,7.224,6,1,84.8,4,8,"BCL-like/BAX,BAK",Inactive
T000R1,,294.745,5.649,4,0,43.07,1,4,Bromodomain/Histone,Active
T000R2,,294.745,5.649,4,0,43.07,1,4,Bromodomain/Histone,Inactive
T000R3,,294.745,5.649,4,0,43.07,1,4,Bromodomain/Histone,Inactive
T000R4,,940.225,5.603,13,3,187.59,10,5,FKBP1A/FK506,Active
T000R5,,940.225,5.603,13,3,187.59,10,5,FKBP1A/FK506,Active
T000R6,,373.368,5.041,4,2,101.34,3,4,Cyclophilins,Active
T000R7,,462.51,1.726,8,4,138.24,9,4,Integrins,Inactive
T000R8,,462.51,1.726,8,4,138.24,9,4,Integrins,Inactive
T000R9,,434.54,2.587,4,3,104.53,6,4,XIAP/SMAC,Active
T000RA,,439.556,2.312,5,3,100.55,10,3,Integrins,Active
T000RB,,439.556,2.312,5,3,100.55,10,3,Integrins,Active
T000RC,,497.684,3.081,5,3,93.78,8,4,XIAP/SMAC,Active
T000RD,,477.731,3.367,4,2,88.52,7,3,Integrins,Active
T000RE,,477.731,3.367,4,2,88.52,7,3,Integrins,Active
T000RF,,382.42,-0.239,4,4,128.74,7,3,Integrins,Inactive
T000RG,,382.42,-0.239,4,4,128.74,7,3,Integrins,Inactive
T000RH,,373.438,0.9,5,5,141.19,8,2,Integrins,Active
T000RI,,373.438,0.9,5,5,141.19,8,2,Integrins,Inactive
T000RJ,,487.006,4.533,6,2,101.05,8,4,Integrins,Inactive
T000RK,,969.211999999999,4.692,18,4,228.54,22,6,XIAP/SMAC,Active
T000RL,,411.462,3.019,8,1,102.61,6,4,Integrins,Inactive
T000RM,,401.55,5.553,3,1,32.7,8,4,MENIN/MLL,Inactive
T000RN,,488.531,6.718,5,1,62.66,6,4,Integrins,Active
T000RO,,308.406,4.438,2,2,33.29,3,3,Cyclophilins,Inactive
T000RP,,536.934,5.738,4,1,58.64,4,4,P53/HDM2,Active
T000RQ,,621.534,4.989,4,3,115.81,9,4,Integrins,Active
T000RR,,621.534,4.989,4,3,115.81,9,4,Integrins,Active
T000RS,,553.667,0.502,8,6,209.31,6,2,Integrins,Active
T000RT,,553.667,0.502,8,6,209.31,6,2,Integrins,Active
T000RU,,552.44,3.775,6,3,145.35,8,4,Integrins,Active
T000RV,,552.44,3.775,6,3,145.35,8,4,Integrins,Active
T000RW,,614.349,4.237,6,1,95.74,5,5,Integrins,Active
T000RX,,524.524,2.501,6,3,129.18,7,4,Integrins,Inactive
T000RY,,524.524,2.501,6,3,129.18,7,4,Integrins,Inactive
T000RZ,,326.327,3.049,2,3,82.19,5,3,Integrins,Inactive
T000S0,,492.562,-2.236,6,8,202.1,12,2,Integrins,Active
T000S1,,492.562,-2.236,6,8,202.1,12,2,Integrins,Inactive
T000S2,,455.472,-1.199,7,9,235.83,6,2,Integrins,Active
T000S3,,455.472,-1.199,7,9,235.83,6,2,Integrins,Active
T000S4,,305.117,0.968,3,3,109.49,5,1,Integrins,Active
T000S5,,1373.53,0.174,26,14,488.22,43,4,Integrins,Active
T000S6,,1311.511,5.317,14,9,304.27,30,8,XIAP/SMAC,Active
T000S7,,542.481,4.925,5,1,100.98,9,3,P53/HDM2,Active
T000S8,,512.65,6.106,5,0,76.57,12,4,FKBP1A/FK506,Active
T000S9,,244.254,2.847,6,0,69.9,4,2,CRM1/Rev,Inactive
T000SA,,486.399,3.775,4,3,91.32,11,3,Integrins,Active
T000SB,,486.399,3.775,4,3,91.32,11,3,Integrins,Active
T000SC,,606.745,4.856,7,2,119.49,10,5,Integrins,Active
T000SD,,508.579,2.253,8,4,135.6,9,4,Integrins,Active
T000SE,,508.579,2.253,8,4,135.6,9,4,Integrins,Active
T000SF,,470.573,4.458,6,0,71.58,4,5,HIF-1a/p300,Inactive
T000SG,,506.908,6.726,4,2,88.4,6,3,Integrins,Active
T000SH,,506.908,6.726,4,2,88.4,6,3,Integrins,Active
T000SI,,506.908,6.726,4,2,88.4,6,3,Integrins,Active
T000SJ,,545.536,4.66,6,1,59.38,6,5,P53/HDM2,Active
T000SK,,398.463,2.176,5,4,120.42,11,2,Integrins,Active
T000SL,,398.463,2.176,5,4,120.42,11,2,Integrins,Inactive
T000SM,,402.455,-0.0410000000000002,4,4,143.06,5,3,Integrins,Active
T000SN,,402.455,-0.0410000000000002,4,4,143.06,5,3,Integrins,Active
T000SO,,819.45,7.647,11,2,137.36,16,6,"BCL-like/BAX,BAK",Active
T000SP,,819.45,7.647,11,2,137.36,16,6,"BCL-like/BAX,BAK",Active
T000SQ,,494.592,1.353,6,3,120.86,8,4,Integrins,Active
T000SR,,494.592,1.353,6,3,120.86,8,4,Integrins,Active
T000SS,,683.784,0.655000000000001,10,4,185.49,15,4,Integrins,Active
T000ST,,683.784,0.655000000000001,10,4,185.49,15,4,Integrins,Active
T000SU,,683.784,0.655000000000001,10,4,185.49,15,4,Integrins,Active
T000SV,,683.784,0.655000000000001,10,4,185.49,15,4,Integrins,Active
T000SW,,683.784,0.655000000000001,10,4,185.49,15,4,Integrins,Active
T000SX,,497.555,3.064,5,4,127.42,8,5,Integrins,Active
T000SY,,423.557,2.622,4,3,91.32,12,3,Integrins,Active
T000SZ,,603.716,4.031,9,0,117.15,15,4,FKBP1A/FK506,Active
T000T0,,596.449,0.580000000000001,9,4,188.54,11,3,Integrins,Active
T000T1,,596.449,0.580000000000001,9,4,188.54,11,3,Integrins,Active
T000T2,,477.479,7.527,6,0,73.44,0,9,"BCL-like/BAX,BAK",Inactive
T000T3,,447.62,2.008,4,2,89.95,5,4,Integrins,Inactive
T000T4,,447.62,2.008,4,2,89.95,5,4,Integrins,Inactive
T000T5,,358.482,2.829,3,1,66.48,8,2,FKBP1A/FK506,Active
T000T6,,196.209,2.493,2,1,45.75,1,3,P53/HDM2,Inactive
T000T7,,259.397,3.591,3,1,32.5,2,3,S100B/p53,Active
T000T8,,652.316,5.124,4,1,81.16,7,4,P53/HDM2,Inactive
T000T9,,750.856,6.528,7,6,203.51,15,5,STAT3 dimer,Active
T000TA,,521.578,2.602,9,5,158.97,12,4,Integrins,Active
T000TB,,478.361,1.084,7,3,117.1,8,3,Integrins,Active
T000TC,,478.361,1.084,7,3,117.1,8,3,Integrins,Active
T000TD,,519.44,3.544,7,1,93.65,10,3,Integrins,Active
T000TE,,519.963,1.278,8,2,144.66,8,3,Integrins,Active
T000TF,,519.963,1.278,8,2,144.66,8,3,Integrins,Active
T000TG,,519.963,1.278,8,2,144.66,8,3,Integrins,Active
T000TH,,631.582,5.748,6,2,110.26,9,5,Integrins,Active
T000TI,,725.886,3.95,11,1,136.7,14,6,FKBP1A/FK506,Active
T000TJ,,503.382,5.435,4,1,58.64,4,4,P53/HDM2,Active
T000TK,,239.278,4.795,2,1,32.4,0,4,"BCL-like/BAX,BAK",Inactive
T000TL,,344.37,5.601,3,3,78.43,2,4,Cyclophilins,Inactive
T000TM,,452.596,-0.161,6,5,142.78,10,4,Integrins,Inactive
T000TN,,452.596,-0.161,6,5,142.78,10,4,Integrins,Inactive
T000TO,,385.445,3.899,5,3,88.69,6,2,Integrins,Inactive
T000TP,,604.77,2.935,9,4,146.3,16,3,Integrins,Active
T000TQ,,604.77,2.935,9,4,146.3,16,3,Integrins,Active
T000TR,,604.77,2.935,9,4,146.3,16,3,Integrins,Active
T000TS,,376.387,5.225,3,2,67.43,3,4,Cyclophilins,Inactive
T000TT,,540.576,3.688,5,5,149.77,11,4,Integrins,Active
T000TU,,340.379,2.953,4,3,105.63,6,3,Integrins,Active
T000TV,,340.379,2.953,4,3,105.63,6,3,Integrins,Active
T000TW,,342.366,4.542,6,4,107.2,4,5,SOD1 dimer,Inactive
T000TX,,598.66,4.855,8,5,163.68,13,4,Integrins,Active
T000TY,,539.591,1.903,8,3,132.06,13,3,Integrins,Inactive
T000TZ,,539.591,1.903,8,3,132.06,13,3,Integrins,Inactive
T000U0,,539.591,1.903,8,3,132.06,13,3,Integrins,Inactive
T000U1,,539.591,1.903,8,3,132.06,13,3,Integrins,Inactive
T000U2,,793.926,2.59,9,8,250.39,21,5,Integrins,Active
T000U3,,793.926,2.59,9,8,250.39,21,5,Integrins,Active
T000U4,,1473.802,9.871,17,9,303.86,34,11,XIAP/SMAC,Active
T000U5,,657.738,4.508,10,1,147.13,15,4,FKBP1A/FK506,Active
T000U6,,461.562,2.919,5,3,100.55,10,3,Integrins,Active
T000U7,,461.562,2.919,5,3,100.55,10,3,Integrins,Active
T000U8,,354.366,2.156,4,5,137.53,6,2,Integrins,Active
T000U9,,354.366,2.156,4,5,137.53,6,2,Integrins,Active
T000UA,,948.208,5.549,13,3,196.04,10,6,FKBP1A/FK506,Active
T000UB,,437.54,2.472,5,2,91.76,9,4,Integrins,Active
T000UC,,399.877,5.949,2,1,40.54,3,5,P53/HDM2,Inactive
T000UD,,496.613,-3.505,7,7,220.96,13,2,Neuropilin-1/VEGF-A,Inactive
T000UE,,601.718,4.287,9,1,128.67,14,3,FKBP1A/FK506,Active
T000UF,,397.435,1.176,6,3,128.86,5,3,Integrins,Active
T000UG,,397.435,1.176,6,3,128.86,5,3,Integrins,Inactive
T000UH,,450.922,4.516,4,1,76.71,7,5,P53/HDM2,Inactive
T000UI,,415.555,3.236,5,1,66.84,3,6,RAC1/TIAM1,Active
T000UJ,,365.514,4.928,4,0,63.68,8,2,FKBP1A/FK506,Active
T000UK,,807.953,2.816,9,8,250.39,21,5,Integrins,Active
T000UL,,807.953,2.816,9,8,250.39,21,5,Integrins,Active
T000UM,,454.527,0.239000000000001,6,4,129.65,11,3,Integrins,Active
T000UN,,398.256,4.844,2,2,66.4,5,3,Integrins,Inactive
T000UO,,398.256,4.844,2,2,66.4,5,3,Integrins,Inactive
T000UP,,583.678,4.39,8,1,128.67,14,3,FKBP1A/FK506,Active
T000UQ,,447.9,0.774,7,2,110.52,7,3,Integrins,Inactive
T000UR,,447.9,0.774,7,2,110.52,7,3,Integrins,Inactive
T000US,,447.9,0.774,7,2,110.52,7,3,Integrins,Active
T000UT,,395.528,4.241,5,0,45.14,6,3,Integrins,Active
T000UU,,548.595,6.119,6,1,84.8,4,7,"BCL-like/BAX,BAK",Active
T000UV,,548.595,6.119,6,1,84.8,4,7,"BCL-like/BAX,BAK",Active
T000UW,,560.651,2.76,5,4,137.07,14,3,Integrins,Active
T000UX,,560.651,2.76,5,4,137.07,14,3,Integrins,Active
T000UY,,560.651,2.76,5,4,137.07,14,3,Integrins,Inactive
T000UZ,,560.611,5.005,10,3,151.82,10,5,Integrins,Active
T000V0,,512.522,-0.572,6,2,136.98,8,5,Integrins,Active
T000V1,,512.522,-0.572,6,2,136.98,8,5,Integrins,Active
T000V2,,2551.581,-31.516,74,0,1155.18,48,6,Neuropilin-1/VEGF-A,Active
T000V3,,377.234,4.288,4,1,55.76,2,3,HIF-1a/p300,Inactive
T000V4,,533.452,4.921,4,3,112.57,11,3,Integrins,Active
T000V5,,533.452,4.921,4,3,112.57,11,3,Integrins,Active
T000V6,,522.388,4.404,5,2,101.29,7,4,Integrins,Active
T000V7,,522.388,4.404,5,2,101.29,7,4,Integrins,Active
T000V8,,522.388,4.404,5,2,101.29,7,4,Integrins,Active
T000V9,,378.428,2.101,5,2,80.68,8,3,Integrins,Active
T000VA,,378.428,2.101,5,2,80.68,8,3,Integrins,Active
T000VB,,2766.88099999999,-27.687,77,0,1185.89,56,8,Neuropilin-1/VEGF-A,Active
T000VC,,386.886,6.553,4,1,43.47,4,4,Neuropilin-1/VEGF-A,Inactive
T000VD,,387.44,-0.0180000000000002,4,4,139.82,5,3,Integrins,Inactive
T000VE,,387.44,-0.0180000000000002,4,4,139.82,5,3,Integrins,Active
T000VF,,422.919,6.749,4,1,53.12,5,5,Neuropilin-1/VEGF-A,Inactive
T000VG,,512.591,5.163,5,4,124.18,9,5,Integrins,Active
T000VH,,544.564,3.468,6,3,158.95,10,4,Integrins,Active
T000VI,,544.564,3.468,6,3,158.95,10,4,Integrins,Active
T000VJ,,557.607,3.154,7,4,163.91,11,4,Integrins,Active
T000VK,,557.607,3.154,7,4,163.91,11,4,Integrins,Active
T000VL,,634.381,8.989,4,1,72.47,6,4,"BCL-like/BAX,BAK",Active
T000VM,,555.697,3.815,5,4,141.67,11,4,Integrins,Active
T000VN,,512.437,3.766,4,3,91.32,9,4,Integrins,Inactive
T000VO,,512.437,3.766,4,3,91.32,9,4,Integrins,Active
T000VP,,512.437,3.766,4,3,91.32,9,4,Integrins,Inactive
T000VQ,,512.437,3.766,4,3,91.32,9,4,Integrins,Active
T000VR,,363.178,3.663,5,4,99.02,6,3,HIF-1a/p300,Inactive
T000VS,,626.746,9.368,8,4,149.2,7,6,"BCL-like/BAX,BAK",Active
T000VT,,626.746,9.368,8,4,149.2,7,6,"BCL-like/BAX,BAK",Active
T000VU,,510.359,-0.137,8,3,151.24,8,3,Integrins,Active
T000VV,,510.359,-0.137,8,3,151.24,8,3,Integrins,Active
T000VW,,589.583,6.133,4,3,73.47,6,5,P53/HDM2,Active
T000VX,,337.419,4.493,3,1,47.56,7,3,P53/HDM2,Active
T000VY,,335.36,-2.69,5,4,132.96,6,2,Cyclophilins,Inactive
T000VZ,,400.319,3.225,4,1,57.61,4,2,"BCL-like/BAX,BAK",Active
T000W0,,400.319,3.225,4,1,57.61,4,2,"BCL-like/BAX,BAK",Active
T000W1,,400.319,3.225,4,1,57.61,4,2,"BCL-like/BAX,BAK",Inactive
T000W2,,400.319,3.225,4,1,57.61,4,2,"BCL-like/BAX,BAK",Active
T000W3,,311.809,2.845,3,0,38.77,3,2,FKBP1A/FK506,Inactive
T000W4,,440.606,3.608,5,3,104.73,14,2,Integrins,Active
T000W5,,440.606,3.608,5,3,104.73,14,2,Integrins,Active
T000W6,,395.496,1.542,6,1,100.98,8,2,FKBP1A/FK506,Inactive
T000W7,,403.938,7.024,4,2,40.23,5,4,Neuropilin-1/VEGF-A,Inactive
T000W8,,536.676,4.969,4,1,82.61,8,5,Integrins,Active
T000W9,,536.676,4.969,4,1,82.61,8,5,Integrins,Active
T000WA,,536.676,4.969,4,1,82.61,8,5,Integrins,Active
T000WB,,536.676,4.969,4,1,82.61,8,5,Integrins,Active
T000WC,,570.69,4.42,4,4,127.84,11,4,Integrins,Active
T000WD,,570.69,4.42,4,4,127.84,11,4,Integrins,Active
T000WE,,703.58,0.946000000000001,8,3,172.8,10,5,Integrins,Active
T000WF,,703.58,0.946000000000001,8,3,172.8,10,5,Integrins,Active
T000WG,,703.58,0.946000000000001,8,3,172.8,10,5,Integrins,Active
T000WH,,703.58,0.946000000000001,8,3,172.8,10,5,Integrins,Active
T000WI,,601.745,-0.143,7,5,182.37,12,3,XIAP/SMAC,Active
T000WJ,,508.571,3.664,7,1,107.16,10,4,FKBP1A/FK506,Active
T000WK,,413.522,1.517,4,4,106.33,7,3,XIAP/SMAC,Active
T000WL,,587.652,-2.282,10,7,211.39,6,3,Integrins,Active
T000WM,,587.652,-2.282,10,7,211.39,6,3,Integrins,Active
T000WN,,662.157,5.215,9,1,137.9,14,4,FKBP1A/FK506,Active
T000WO,,429.108,4.55,3,2,58.56,3,2,Transthyretin tetramer,Inactive
T000WP,,511.51,1.015,8,4,141.59,7,5,Integrins,Active
T000WQ,,415.538,0.921999999999999,5,1,80.22,4,4,Integrins,Active
T000WR,,415.538,0.921999999999999,5,1,80.22,4,4,Integrins,Active
T000WS,,634.726,4.395,9,1,133.72,15,4,FKBP1A/FK506,Active
T000WT,,509.371,0.105,6,3,128.7,6,3,Integrins,Active
T000WU,,509.371,0.105,6,3,128.7,6,3,Integrins,Active
T000WV,,509.371,0.105,6,3,128.7,6,3,Integrins,Active
T000WW,,509.371,0.105,6,3,128.7,6,3,Integrins,Active
T000WX,,359.47,2.254,4,1,73.74,7,3,Integrins,Active
T000WY,,359.47,2.254,4,1,73.74,7,3,Integrins,Active
T000WZ,,615.676,4.839,8,1,128.67,13,4,FKBP1A/FK506,Active
T000X0,,654.812,5.141,7,4,145.71,14,5,XIAP/SMAC,Active
T000X1,,445.519,3.591,3,4,107.53,8,3,Integrins,Active
T000X2,,445.519,3.591,3,4,107.53,8,3,Integrins,Active
T000X3,,434.565,2.106,5,3,83.12,7,4,XIAP/SMAC,Active
T000X4,,366.377,-0.788,4,4,136.58,5,3,Integrins,Active
T000X5,,366.377,-0.788,4,4,136.58,5,3,Integrins,Active
T000X6,,393.487,3.851,3,3,104.78,7,3,Integrins,Active
T000X7,,393.487,3.851,3,3,104.78,7,3,Integrins,Active
T000X8,,521.422,4.754,4,2,103.78,7,4,Integrins,Active
T000X9,,521.422,4.754,4,2,103.78,7,4,Integrins,Active
T000XA,,534.492,5.017,4,5,139.99,7,4,IL2/IL2R,Inactive
T000XB,,364.386,4.795,7,1,93.56,5,4,"BCL-like/BAX,BAK",Inactive
T000XC,,690.844,7.081,10,2,140.11,15,5,"BCL-like/BAX,BAK",Active
T000XD,,690.844,7.081,10,2,140.11,15,5,"BCL-like/BAX,BAK",Active
T000XE,,487.563,-0.605,6,6,174.47,9,3,Integrins,Active
T000XF,,487.563,-0.605,6,6,174.47,9,3,Integrins,Active
T000XG,,534.492,5.017,4,5,139.99,7,4,IL2/IL2R,Inactive
T000XH,,433.421,-3.365,7,4,183.19,8,2,Integrins,Active
T000XI,,433.421,-3.365,7,4,183.19,8,2,Integrins,Active
T000XJ,,433.421,-3.365,7,4,183.19,8,2,Integrins,Active
T000XK,,433.421,-3.365,7,4,183.19,8,2,Integrins,Active
T000XL,,422.699,5.449,3,2,63.25,5,3,Cyclophilins,Active
T000XM,,372.425,-0.174,5,3,125.62,8,2,Integrins,Active
T000XN,,372.425,-0.174,5,3,125.62,8,2,Integrins,Active
T000XO,,505.807,4.11,4,2,103.78,7,3,Integrins,Active
T000XP,,505.807,4.11,4,2,103.78,7,3,Integrins,Active
T000XQ,,474.557,5.255,5,2,88.1,9,4,Integrins,Active
T000XR,,474.557,5.255,5,2,88.1,9,4,Integrins,Active
T000XS,,474.557,5.255,5,2,88.1,9,4,Integrins,Active
T000XT,,379.457,-0.465,7,3,101.94,8,3,Neuropilin-1/VEGF-A,Active
T000XU,,314.182,4.125,2,1,43.09,2,3,"BCL-like/BAX,BAK",Inactive
T000XV,,343.386,4.761,3,3,84.22,2,4,Cyclophilins,Inactive
T000XW,,610.719,0.0549999999999998,9,7,238.41,7,2,Integrins,Active
T000XX,,610.719,0.0549999999999998,9,7,238.41,7,2,Integrins,Active
T000XY,,479.577,3.358,5,2,113.17,9,3,Integrins,Inactive
T000XZ,,479.577,3.358,5,2,113.17,9,3,Integrins,Active
T000Y0,,479.577,3.358,5,2,113.17,9,3,Integrins,Active
T000Y1,,479.577,3.358,5,2,113.17,9,3,Integrins,Active
T000Y2,,479.577,3.358,5,2,113.17,9,3,Integrins,Inactive
T000Y3,,479.577,3.358,5,2,113.17,9,3,Integrins,Inactive
T000Y4,,447.448,-3.007,7,4,183.19,9,2,Integrins,Active
T000Y5,,447.448,-3.007,7,4,183.19,9,2,Integrins,Active
T000Y6,,423.429,0.524,6,5,171.4,9,3,Integrins,Inactive
T000Y7,,423.429,0.524,6,5,171.4,9,3,Integrins,Active
T000Y8,,515.592,0.466,7,4,148.15,9,4,Integrins,Active
T000Y9,,515.592,0.466,7,4,148.15,9,4,Integrins,Active
T000YA,,723.628,5.176,9,2,157.77,14,4,FKBP1A/FK506,Active
T000YB,,479.989,4.449,4,2,88.16,8,4,Integrins,Inactive
T000YC,,557.496,4.813,5,2,113.01,8,3,Integrins,Active
T000YD,,557.496,4.813,5,2,113.01,8,3,Integrins,Active
T000YE,,557.496,4.813,5,2,113.01,8,3,Integrins,Active
T000YF,,316.382,1.621,4,2,79.29,6,2,Integrins,Active
T000YG,,347.418,3.753,3,3,62.39,6,3,HIF-1a/p300,Inactive
T000YH,,210.236,3.9,1,0,24.83,0,4,"BCL-like/BAX,BAK",Inactive
T000YI,,1112.399,4.329,17,6,273.21,24,9,XIAP/SMAC,Active
T000YJ,,450.495,3.26,7,3,118.59,9,5,Integrins,Active
T000YK,,450.495,3.26,7,3,118.59,9,5,Integrins,Active
T000YL,,450.495,3.26,7,3,118.59,9,5,Integrins,Active
T000YM,,450.495,3.26,7,3,118.59,9,5,Integrins,Active
T000YN,,357.494,3.914,3,0,54.45,9,2,FKBP1A/FK506,Active
T000YO,,512.588,2.124,9,2,132.64,9,5,Integrins,Active
T000YP,,512.588,2.124,9,2,132.64,9,5,Integrins,Active
T000YQ,,512.588,2.124,9,2,132.64,9,5,Integrins,Active
T000YR,,509.578,3.662,6,2,104.9,8,5,Integrins,Active
T000YS,,509.578,3.662,6,2,104.9,8,5,Integrins,Active
T000YT,,509.578,3.662,6,2,104.9,8,5,Integrins,Inactive
T000YU,,509.578,3.662,6,2,104.9,8,5,Integrins,Active
T000YV,,509.578,3.662,6,2,104.9,8,5,Integrins,Active
T000YW,,540.62,5.841,5,4,133.56,10,4,Integrins,Inactive
T000YX,,540.62,5.841,5,4,133.56,10,4,Integrins,Inactive
T000YY,,322.32,5.682,4,4,98.66,2,3,Cyclophilins,Inactive
T000YZ,,630.663,-1.626,9,10,291.03,9,4,Integrins,Active
T000Z0,,630.663,-1.626,9,10,291.03,9,4,Integrins,Inactive
T000Z1,,503.603,3.091,5,4,127.42,8,5,Integrins,Active
T000Z2,,632.81,3.326,5,8,194.09,17,3,p53/MDMX,Inactive
T000Z3,,417.287,5.654,4,0,53.75,2,5,"BCL-like/BAX,BAK",Active
T000Z4,,540.407,3.022,7,2,119.11,7,4,Integrins,Inactive
T000Z5,,540.407,3.022,7,2,119.11,7,4,Integrins,Active
T000Z6,,540.407,3.022,7,2,119.11,7,4,Integrins,Active
T000Z7,,584.676,5.997,6,0,84.74,7,6,"BCL-like/BAX,BAK",Active
T000Z8,,514.648,2.653,6,2,110.26,8,4,Integrins,Active
T000Z9,,538.689,1.775,6,5,131,13,3,XIAP/SMAC,Active
T000ZA,,672.721,-1.08,9,10,282,8,3,Integrins,Active
T000ZB,,672.721,-1.08,9,10,282,8,3,Integrins,Active
T000ZC,,177.211,1.561,2,5,97.78,1,1,Integrins,Inactive
T000ZD,,948.151,5.051,13,3,187.59,10,5,FKBP1A/FK506,Active
T000ZE,,948.151,5.051,13,3,187.59,10,5,FKBP1A/FK506,Active
T000ZF,,334.318,3.812,4,1,55.76,2,3,HIF-1a/p300,Inactive
T000ZG,,425.51,3.586,5,0,83.76,5,3,Integrins,Active
T000ZH,,426.498,0.04,7,2,104.65,7,3,Integrins,Active
T000ZI,,426.498,0.04,7,2,104.65,7,3,Integrins,Active
T000ZJ,,584.768,5.581,9,3,119.85,13,4,"BCL-like/BAX,BAK",Inactive
T000ZK,,584.768,5.581,9,3,119.85,13,4,"BCL-like/BAX,BAK",Active
T000ZL,,212.248,4.014,1,1,37.3,2,2,E1/E2,Inactive
T000ZM,,368.37,2.801,6,0,101.46,4,4,HIF-1a/p300,Inactive
T000ZN,,449.337,6.286,2,2,58.2,5,4,Cyclophilins,Active
T000ZO,,473.555,1.002,9,2,127.09,7,4,Integrins,Inactive
T000ZP,,473.555,1.002,9,2,127.09,7,4,Integrins,Inactive
T000ZQ,,436.334,5.611,4,1,54.35,4,4,Integrins,Inactive
T000ZR,,438.553,1.902,5,1,82.61,6,4,Integrins,Inactive
T000ZS,,470.569,4.514,3,2,86.71,10,4,Integrins,Active
T000ZT,,470.569,4.514,3,2,86.71,10,4,Integrins,Active
T000ZU,,622.696,4.401,9,1,152.46,13,4,FKBP1A/FK506,Active
T000ZV,,570.433,4.017,7,2,130.56,7,5,Integrins,Active
T000ZW,,564.662,3.505,8,2,111.13,12,4,Integrins,Active
T000ZX,,564.662,3.505,8,2,111.13,12,4,Integrins,Active
T000ZY,,564.662,3.505,8,2,111.13,12,4,Integrins,Active
T000ZZ,,614.617,-7.755,10,11,342.32,18,1,Integrins,Active
T00100,,614.617,-7.755,10,11,342.32,18,1,Integrins,Inactive
T00101,,614.617,-7.755,10,11,342.32,18,1,Integrins,Inactive
T00102,,634.625,-5.932,10,11,342.36,10,1,Integrins,Active
T00103,,634.625,-5.932,10,11,342.36,10,1,Integrins,Active
T00104,,283.283,3.346,5,4,93.81,1,3,RAC1/TIAM1,Inactive
T00105,,456.546,-2.46,8,6,170.85,5,2,Integrins,Inactive
T00106,,456.546,-2.46,8,6,170.85,5,2,Integrins,Inactive
T00107,,560.632,3.431,6,4,146.72,11,4,Integrins,Active
T00108,,440.653,6.793,3,1,41.57,7,6,FKBP1A/FK506,Active
T00109,,519.834,4.22,4,2,103.78,7,3,Integrins,Active
T0010A,,519.834,4.22,4,2,103.78,7,3,Integrins,Active
T0010B,,519.834,4.22,4,2,103.78,7,3,Integrins,Inactive
T0010C,,289.342,2.783,5,1,63.59,5,3,HIF-1a/p300,Active
T0010D,,615.333,5.16,7,0,98.57,8,4,Integrins,Active
T0010E,,382.268,4.52,3,2,66.4,6,2,Integrins,Active
T0010F,,284.381,2.031,3,1,58.64,5,2,FKBP1A/FK506,Inactive
T0010G,,361.354,-0.410999999999999,7,2,119.75,6,2,Integrins,Inactive
T0010H,,361.354,-0.410999999999999,7,2,119.75,6,2,Integrins,Inactive
T0010I,,361.354,-0.410999999999999,7,2,119.75,6,2,Integrins,Active
T0010J,,489.573,-2.233,6,5,170.93,11,2,XIAP/SMAC,Active
T0010K,,405.414,1.357,5,4,149.43,7,3,Cyclophilins,Inactive
T0010L,,460.53,1.423,5,2,97.75,8,4,Integrins,Active
T0010M,,460.53,1.423,5,2,97.75,8,4,Integrins,Active
T0010N,,695.764,-1.591,16,1,267.16,12,2,Neuropilin-1/VEGF-A,Inactive
T0010O,,406.316,7.268,3,1,40.23,5,4,Neuropilin-1/VEGF-A,Active
T0010P,,496.585,2.543,7,2,106.98,9,4,Integrins,Active
T0010Q,,496.585,2.543,7,2,106.98,9,4,Integrins,Active
T0010R,,496.585,2.543,7,2,106.98,9,4,Integrins,Active
T0010S,,487.412,4.142,5,1,65.01,3,5,P53/HDM2,Active
T0010T,,649.487,2.141,7,4,155.95,10,5,Integrins,Active
T0010U,,1455.896,10.65,16,6,341.85,22,3,Cyclophilins,Active
T0010V,,489.576,3.561,5,3,118.63,6,5,Integrins,Active
T0010W,,483.501,6.383,8,3,116.95,6,5,"BCL-like/BAX,BAK",Active
T0010X,,565.413,3.291,6,3,144.38,8,4,Integrins,Active
