DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T000M3,CCc1ccc(OCC(=O)Nc2cc(B(O)O)ccc2O)cc1,315.134,2.624,5,4,99.02,6,2,HIF-1a/p300,Inactive
T000M4,O=C(O)c1cccc(-c2ccc3c(c2)/C(=N\Nc2nc4ccccc4s2)CC3)n1,400.463,4.588,6,2,87.47,4,5,"BCL-like/BAX,BAK",Active
T000M5,CCN1CCC(C(=O)N[C@@H](Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)(S(=O)(=O)c2ccccc2)CC1,550.677,4.088,6,2,113.01,10,4,Integrins,Active
T000M6,CCN1CCC(C(=O)N[C@@H](Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)(S(=O)(=O)c2ccccc2)CC1,550.677,4.088,6,2,113.01,10,4,Integrins,Active
T000M7,CCN1CCC(C(=O)N[C@@H](Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)(S(=O)(=O)c2ccccc2)CC1,550.677,4.088,6,2,113.01,10,4,Integrins,Active
T000M8,CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2ccncc2)[C@@H](CC(C)C)C1=O,486.616,3.614,4,1,82.61,8,4,Integrins,Inactive
T000M9,CCC(CCCCCNC(=O)c1cc2cc(C(=N)N)ccc2[nH]1)C(=O)O,358.442,3.248,3,5,132.06,10,2,Integrins,Inactive
T000MA,CCC(CCCCCNC(=O)c1cc2cc(C(=N)N)ccc2[nH]1)C(=O)O,358.442,3.248,3,5,132.06,10,2,Integrins,Inactive
T000MB,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(N)=O)C(N)=O,658.671,-2.461,9,7,260.55,17,2,STAT3 dimer,Active
T000MC,O=C(O)[C@H](Cc1ccc(N2CCCC2=O)cc1)NC(=O)[C@@H]1CCC(=O)N1Cc1ccccc1,449.507,1.542,4,2,107.02,8,4,Integrins,Active
T000MD,O=C(O)[C@H](Cc1ccc(N2CCCC2=O)cc1)NC(=O)[C@@H]1CCC(=O)N1Cc1ccccc1,449.507,1.542,4,2,107.02,8,4,Integrins,Active
T000ME,COc1cccc(N2CCN(C(=O)CC34CC5CC(CC(O)(C5)C3)C4)CC2)c1,384.52,3.669,4,1,53.01,4,6,RAC1/TIAM1,Active
T000MF,Cc1cccc(CN2C(=O)c3ccccc3Sc3ccc(C(=O)NCc4cccs4)cc32)c1,470.619,5.632,4,1,49.41,5,5,Integrins,Inactive
T000MG,CC(C)C[C@H]1C(=O)NCC(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,687.799,1.175,8,7,247.43,10,2,Integrins,Inactive
T000MH,CC(C)C[C@H]1C(=O)NCC(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,687.799,1.175,8,7,247.43,10,2,Integrins,Inactive
T000MI,CC(C)C[C@H]1C(=O)NCC(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,687.799,1.175,8,7,247.43,10,2,Integrins,Active
T000MJ,CC(C)C[C@H]1C(=O)NCC(=O)N(C)[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,687.799,1.175,8,7,247.43,10,2,Integrins,Inactive
T000MK,CC(C)S(=O)(=O)C[C@H](C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,580.574,6.05,4,1,91.75,9,4,P53/HDM2,Active
T000ML,CCC[S+]([O-])c1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1Cl,555.871,1.277,6,3,127.27,10,3,Integrins,Active
T000MM,CCC[S+]([O-])c1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1Cl,555.871,1.277,6,3,127.27,10,3,Integrins,Active
T000MN,CCOC(=O)C(=O)N(Cc1ccc(F)cc1)c1ccc2c(c1)N(C)CC(C)(COc1ccc(C(=N)N)cc1)O2,534.588,5.25,7,2,118.18,8,4,Integrins,Inactive
T000MO,CCOC(=O)C(=O)N(Cc1ccc(F)cc1)c1ccc2c(c1)N(C)CC(C)(COc1ccc(C(=N)N)cc1)O2,534.588,5.25,7,2,118.18,8,4,Integrins,Inactive
T000MP,Cc1cccc(CNc2nc(-c3ccccn3)nnc2-c2ccccc2)c1,353.429,4.315,5,1,63.59,5,4,HIF-1a/p300,Active
T000MQ,N=C(N)NC(=N)Nc1cc(Cl)cc(Cl)c1,246.101,2.805,2,5,97.78,1,1,Integrins,Active
T000MR,CC(C(=O)N[C@H](C(=O)N1C[C@@H](Oc2ccccc2)C[C@H]1C(=O)NC1CCCc2ccccc21)C(C)(C)C)N(C)C,548.728,4.424,5,2,90.98,8,4,XIAP/SMAC,Inactive
T000MS,COc1cnn(CCO)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,506.342,1.605,7,3,130.75,9,3,Integrins,Active
T000MT,COc1cnn(CCO)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,506.342,1.605,7,3,130.75,9,3,Integrins,Active
T000MU,COc1cnn(CCO)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,506.342,1.605,7,3,130.75,9,3,Integrins,Active
T000MV,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)N(C)c3ccccn3)[C@H]21)C(C)(C)C,458.607,1.696,5,3,106.67,6,3,XIAP/SMAC,Active
T000MW,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cccc[n+]1[O-],366.804,4.085,3,1,67.48,3,4,P53/HDM2,Inactive
T000MX,Cc1cc(C)c(S(=O)(=O)N[C@@H](Cc2ccc(-c3cccc(NC(=O)NCC(F)(F)F)c3)cc2)C(=O)O)c(C)c1,563.598,5.372,4,4,124.6,9,3,Integrins,Active
T000MY,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)Cc1ccc(Cl)cc1,454.954,3.6,4,0,59.08,4,5,FKBP1A/FK506,Active
T000MZ,O=C(NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)c1ccc(-c2cc(Cl)cc(Cl)c2)cc1,498.387,7.139,4,1,72.47,6,4,"BCL-like/BAX,BAK",Inactive
T000N0,CCOC(=O)C1=C(N)Oc2ccc(-c3ccccc3)cc2C1C(C#N)C(=O)OCC,406.438,3.586,7,1,111.64,6,3,"BCL-like/BAX,BAK",Inactive
T000N1,CCOC(=O)C1=C(N)Oc2ccc(-c3ccccc3)cc2C1C(C#N)C(=O)OCC,406.438,3.586,7,1,111.64,6,3,"BCL-like/BAX,BAK",Inactive
T000N2,CCCCCOc1ccc(C[C@H](NC(=O)[C@@H]2CSCN2C(C)=O)C(=O)O)cc1,408.52,2.717,5,2,95.94,10,2,Integrins,Active
T000N3,CCCCCOc1ccc(C[C@H](NC(=O)[C@@H]2CSCN2C(C)=O)C(=O)O)cc1,408.52,2.717,5,2,95.94,10,2,Integrins,Active
T000N4,Cc1cccc(-c2cc(C3CCN(C(=O)CNC(=O)[C@H](N=C(N)N)C4CCCCC4)CC3)[nH]n2)c1C,493.656,3.708,4,4,142.49,7,4,IL2/IL2R,Inactive
T000N5,Cc1nc(C(C)C)sc1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O,520.438,4.147,5,3,108.39,8,3,Integrins,Active
T000N6,Cc1nc(C(C)C)sc1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O,520.438,4.147,5,3,108.39,8,3,Integrins,Active
T000N7,O=C(NC(C(=O)N/N=C/c1ccco1)c1nnc(O)c2ccccc12)c1ccccc1,415.409,3.036,7,3,129.71,6,4,Integrins,Inactive
T000N8,CC(=O)N1CCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)CC1,515.557,5.671,6,0,54.9,4,5,Integrins,Active
T000N9,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cc(Cl)c(OC)c(Cl)c2)c2cccc(OCCN3CCOCC3)c2)cc1OC,751.726,5.908,10,0,113.07,15,5,FKBP1A/FK506,Inactive
T000NA,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2)NCc1ccco1,449.488,2.911,8,1,95.59,7,5,Integrins,Inactive
T000NB,O=C(Nc1ccc(C[C@H](/N=c2/c(N3CCNCC3)c(O)c2=O)C(=O)O)cc1)c1c(Cl)cncc1Cl,518.357,0.0259999999999998,8,4,144.22,7,4,Integrins,Active
T000NC,O=C(Nc1ccc(C[C@H](/N=c2/c(N3CCNCC3)c(O)c2=O)C(=O)O)cc1)c1c(Cl)cncc1Cl,518.357,0.0259999999999998,8,4,144.22,7,4,Integrins,Active
T000ND,COc1ccc(-c2cccc(C(=O)NS(=O)(=O)c3ccc(Oc4ccccc4)cc3)c2)cc1OC,489.549,5.457,6,1,90.93,8,4,"BCL-like/BAX,BAK",Inactive
T000NE,Cc1cc(N)cc(C)c1OCC(=O)N1CCOCC1,264.325,0.486,4,1,64.79,3,2,FKBP1A/FK506,Inactive
T000NF,COc1ccc(Br)c(C(=O)N[C@@H](Cc2ccc(-c3cccn(C)c3=O)cc2)C(=O)O)c1,485.334,4.929,5,2,97.63,7,3,Integrins,Active
T000NG,COc1ccc(Br)c(C(=O)N[C@@H](Cc2ccc(-c3cccn(C)c3=O)cc2)C(=O)O)c1,485.334,4.929,5,2,97.63,7,3,Integrins,Active
T000NH,CC[C@@H]1CCCC[C@@]1(O)C(=O)C(=O)N1CCCC[C@H]1C(=O)OCCOc1ccc(OC)c(OC)c1,491.581,3.304,8,1,111.6,10,3,FKBP1A/FK506,Active
T000NI,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](N=C(N)N)C(C)C,477.565,2.717,5,4,148.9,9,2,IL2/IL2R,Inactive
T000NJ,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@H](N=C(N)N)C(C)C,477.565,2.717,5,4,148.9,9,2,IL2/IL2R,Inactive
T000NK,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc[n+]([O-])c3)CCCC2)C(=O)O)cc1,460.53,5.482,4,2,102.57,8,4,Integrins,Active
T000NL,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc[n+]([O-])c3)CCCC2)C(=O)O)cc1,460.53,5.482,4,2,102.57,8,4,Integrins,Active
T000NM,Cc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cc1,435.593,4.019,5,2,75.11,9,4,Integrins,Active
T000NN,Cc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cc1,435.593,4.019,5,2,75.11,9,4,Integrins,Active
T000NO,Cc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)cc1,435.593,4.019,5,2,75.11,9,4,Integrins,Active
T000NP,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,491.331,0.608,7,4,144.47,8,3,Integrins,Active
T000NQ,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,491.331,0.608,7,4,144.47,8,3,Integrins,Active
T000NR,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CCC(=O)O)cc1,433.421,-3.328,6,5,194.19,9,2,Integrins,Active
T000NS,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CCC(=O)O)cc1,433.421,-3.328,6,5,194.19,9,2,Integrins,Active
T000NT,NCC(=O)Nc1ccccc1SC(CC(=O)O)c1cccnc1,331.397,0.517,5,3,105.31,7,2,Integrins,Inactive
T000NU,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1cc(Br)ccc1Br,466.129,4.484,2,3,82.19,5,3,Integrins,Inactive
T000NV,CN(Cc1nc2ccccc2[nH]1)C(=O)c1ccc2c(c1)CN(CCc1ccccc1)C(=O)[C@H](CC(=O)O)N2,511.582,3.601,5,3,118.63,8,5,Integrins,Active
T000NW,CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(NC(=O)c1ccc(C(=N)N)cc1)c1cccc(O)c1,480.565,2.688,5,5,156.81,8,3,Integrins,Active
T000NX,CC(C)(C(=O)N1CCC(CC(=O)O)CC1)C(NC(=O)c1ccc(C(=N)N)cc1)c1cccc(O)c1,480.565,2.688,5,5,156.81,8,3,Integrins,Active
T000NY,C[C@@H](CC(=O)O)N1CC(=O)N(C(C)(C)C)c2ccc(C#Cc3ccc(C(=N)N)cc3)cc2C1=O,460.534,3.937,4,3,127.79,4,3,Integrins,Active
T000NZ,C[C@@H](CC(=O)O)N1CC(=O)N(C(C)(C)C)c2ccc(C#Cc3ccc(C(=N)N)cc3)cc2C1=O,460.534,3.937,4,3,127.79,4,3,Integrins,Active
T000O0,N#Cc1cccc(S(=O)(=O)N2C[C@H](N3CCCCCCC3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1,727.671,2.087,8,3,172.8,10,5,Integrins,Active
T000O1,CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,590.571,4.68,5,3,76.71,6,5,P53/HDM2,Active
T000O2,CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,511.387,-0.32,6,3,128.7,7,3,Integrins,Active
T000O3,CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,511.387,-0.32,6,3,128.7,7,3,Integrins,Active
T000O4,N=C(N)NOCCOc1ccc2[nH]c(C(=O)NCC(NC(=O)OCc3ccccc3)C(=O)O)cc2c1,498.496,0.0780000000000003,7,7,200.88,12,3,Integrins,Active
T000O5,N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)CS(=O)(=O)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,578.561,-5.057,10,10,316.14,7,1,Integrins,Active
T000O6,N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)CS(=O)(=O)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,578.561,-5.057,10,10,316.14,7,1,Integrins,Active
T000O7,COc1ccccc1C1=NN(c2cccc(Cl)c2)C(c2cccc(Cl)c2)C1,397.305,6.748,3,0,24.83,4,4,p53/MDMX,Inactive
T000O8,O=C(N[C@@H](Cc1ccc2oc(CCNc3ccccn3)cc2c1)C(=O)O)c1c(Cl)cccc1Cl,498.366,2.901,5,3,104.46,9,4,Integrins,Active
T000O9,O=C(N[C@@H](Cc1ccc2oc(CCNc3ccccn3)cc2c1)C(=O)O)c1c(Cl)cccc1Cl,498.366,2.901,5,3,104.46,9,4,Integrins,Active
T000OA,OC[C@H]1CCCN1c1cc(-c2ccc(Sc3ccc4c(c3)OCCO4)c(C(F)(F)F)c2)ccn1,488.531,6.073,6,1,54.82,5,5,Integrins,Active
T000OB,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OC,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OD,COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OE,COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OF,COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OG,COc1ccccc1-c1ccc(C[C@@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OH,COc1ccccc1-c1ccc(C[C@@H](NC(=O)[C@@]2(C)CCCO2)C(=O)O)cc1,383.444,3.119,4,2,84.86,7,3,Integrins,Active
T000OI,CC[C@H](N)C(=O)N[C@H]1CC[C@H]2CC[C@@H](C(=O)NCc3ccccc3)N2C1,358.486,1.414,4,3,87.46,6,3,XIAP/SMAC,Active
T000OJ,CNS(=O)(=O)c1ccc(NC(=O)Nc2ncccc2OCc2ccccc2)cc1,412.471,2.432,5,3,109.42,7,3,Cyclophilins,Active
T000OK,CN(CCNc1ccccn1)C(=O)c1ccc2c(c1)CN(C)C(=O)[C@H](CC(=O)O)N2,411.462,1.652,6,3,114.87,7,3,Integrins,Inactive
T000OL,CN(CCNc1ccccn1)C(=O)c1ccc2c(c1)CN(C)C(=O)[C@H](CC(=O)O)N2,411.462,1.652,6,3,114.87,7,3,Integrins,Inactive
T000OM,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccccn3)CCCC2)C(=O)O)cc1,444.531,2.84,4,2,88.52,8,4,Integrins,Active
T000ON,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccccn3)CCCC2)C(=O)O)cc1,444.531,2.84,4,2,88.52,8,4,Integrins,Active
T000OO,Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C(F)(F)F)n(C)c(=O)n(C)c2=O)cc1)C(=O)O,523.895,5.996,6,2,110.4,6,3,Integrins,Active
T000OP,Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C(F)(F)F)n(C)c(=O)n(C)c2=O)cc1)C(=O)O,523.895,5.996,6,2,110.4,6,3,Integrins,Active
T000OQ,Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1ccc(-c2c(C(F)(F)F)n(C)c(=O)n(C)c2=O)cc1)C(=O)O,523.895,5.996,6,2,110.4,6,3,Integrins,Active
T000OR,C=C(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)N[C@@H](CO)C(N)=O,1861.146,2.255,25,23,670.38,56,7,p53/MDMX,Active
T000OS,C=C(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)N[C@@H](CO)C(N)=O,1861.146,2.255,25,23,670.38,56,7,P53/HDM2,Active
T000OT,Cc1cn(C[C@@H](CC(=O)O)NC(=O)OCc2ccccc2)c(=O)nc1NCc1csc(NC(=O)NCc2ccccc2)n1,605.677,3.751,10,5,176.57,13,4,Integrins,Active
T000OU,O=C(N[C@@H](Cc1c[nH]cn1)C(=O)O)c1c(F)cccc1Cl,311.7,1.827,3,3,95.08,5,2,Integrins,Active
T000OV,O=C(O)[C@H](CCCCCCCc1ccc2c(n1)NCCC2)NS(=O)(=O)c1ccccc1,445.585,2.254,5,3,108.39,12,3,Integrins,Active
T000OW,Cc1cc(N=Nc2ccc(S(=O)(=O)N(C)c3ccccn3)cc2)cc(C)c1O,396.472,4.918,6,1,95.22,5,3,Bromodomain/Histone,Active
T000OX,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1,351.406,3.268,3,4,116.27,5,3,Integrins,Active
T000OY,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1,351.406,3.268,3,4,116.27,5,3,Integrins,Active
T000OZ,O=C(O)C[C@@H](CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,486.616,3.653,5,2,95.42,8,5,Integrins,Active
T000P0,O=C(O)C[C@@H](CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,486.616,3.653,5,2,95.42,8,5,Integrins,Active
T000P1,O=C(O)C[C@@H](CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,486.616,3.653,5,2,95.42,8,5,Integrins,Active
T000P2,O=C(O)CC(NC(=O)CNC(=O)c1ccc(NC(=O)NCc2ccccc2)o1)c1cc(Cl)cc(Cl)c1,533.368,2.992,5,5,149.77,10,3,Integrins,Active
T000P3,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C1CCCCN1,315.373,1.424,3,4,94.22,5,3,Integrins,Inactive
T000P4,N=C(N)Nc1cccc(C(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,452.298,3.018,4,6,157.4,7,2,Integrins,Active
T000P5,N=C(N)Nc1cccc(C(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,452.298,3.018,4,6,157.4,7,2,Integrins,Active
T000P6,COC(=O)c1cc(NC(=O)/C=C/Oc2ccc(C34CC5CC(CC(C5)C3)C4)cc2)ccc1O,447.531,7.105,5,2,84.86,6,6,HIF-1a/p300,Inactive
T000P7,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1ccccc1,359.466,3.149,4,0,63.68,6,2,FKBP1A/FK506,Active
T000P8,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CCCCOCCCCC(=O)N2CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@@H](NC(=O)[C@H](C)NC)C2)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1137.437,5.214,11,6,230.93,24,8,XIAP/SMAC,Active
T000P9,N=C(N)c1ccc(OC[C@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,461.474,1.08,6,3,135.17,7,4,Integrins,Active
T000PA,N=C(N)c1ccc(OC[C@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,461.474,1.08,6,3,135.17,7,4,Integrins,Active
T000PB,N=C(N)c1ccc(OC[C@@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,461.474,1.08,6,3,135.17,7,4,Integrins,Active
T000PC,N=C(N)c1ccc(OC[C@@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,461.474,1.08,6,3,135.17,7,4,Integrins,Active
T000PD,CCc1ccccc1NC(=O)Nc1cccc(NC(=O)c2cc(Cl)cc(Cl)c2)c1,428.319,5.387,2,3,70.23,5,3,Cyclophilins,Active
T000PE,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,537.104,5.572,5,1,78.67,10,4,"BCL-like/BAX,BAK",Active
T000PF,CC[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@@H]3CC=C(C(C)=O)[C@@H]4[C@@H](O)C[C@]34[C@@H](OC(C)=O)C[C@H]21,456.667,8.077,4,1,63.6,3,5,Beta-catenin/TCF,Inactive
T000PG,CC[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@@H]3CC=C(C(C)=O)[C@@H]4[C@H](O)C[C@]34[C@@H](OC(C)=O)C[C@H]21,456.667,8.077,4,1,63.6,3,5,Beta-catenin/TCF,Inactive
T000PH,Cc1ccc(C(=O)Nc2ccc(C[C@H](NC(=O)C3CCC(=O)N3Cc3ccccc3)C(=O)O)cc2)c(Cl)n1,535,0.747000000000001,5,3,128.7,9,4,Integrins,Active
T000PI,Cc1ccc(C(=O)Nc2ccc(C[C@H](NC(=O)C3CCC(=O)N3Cc3ccccc3)C(=O)O)cc2)c(Cl)n1,535,0.747000000000001,5,3,128.7,9,4,Integrins,Active
T000PJ,CC(C)(COC(=O)N1CCC2(CC1)CC(=O)N(c1ccc(C(=N)N)cc1)C2)C(=O)O,416.478,1.205,5,3,137.02,5,3,Integrins,Active
T000PK,CC(C)(COC(=O)N1CCC2(CC1)CC(=O)N(c1ccc(C(=N)N)cc1)C2)C(=O)O,416.478,1.205,5,3,137.02,5,3,Integrins,Active
T000PL,CCOC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)CC,283.368,1.915,4,0,63.68,5,1,FKBP1A/FK506,Active
T000PM,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)C3CCCC3)CCCC2)C(=O)O)cc1,499.629,4.106,5,2,109.77,9,4,Integrins,Active
T000PN,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)C3CCCC3)CCCC2)C(=O)O)cc1,499.629,4.106,5,2,109.77,9,4,Integrins,Active
T000PO,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)C3CCCC3)CCCC2)C(=O)O)cc1,499.629,4.106,5,2,109.77,9,4,Integrins,Active
T000PP,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@H](CC(C)C)C(=O)N(CCC(=O)O)CCc2ccccc2)cc1,572.706,4.608,4,4,127.84,14,3,Integrins,Inactive
T000PQ,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@H](CC(C)C)C(=O)N(CCC(=O)O)CCc2ccccc2)cc1,572.706,4.608,4,4,127.84,14,3,Integrins,Inactive
T000PR,CC(C)CCCNC(=O)N(CC(CCC(=O)O)NC(N)=O)C(CCCCN)CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccccc1,990.055,3.014,8,9,295.85,33,2,P53/HDM2,Inactive
T000PS,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cc(Cl)c(OC)c(Cl)c2)c2cccc(OCC(=O)O)c2)cc1OC,696.602,5.837,9,1,137.9,14,4,FKBP1A/FK506,Active
